RAM(MB),Cores,Workload_GPU(%),Workload_CPU(%),YOLOtime(s)
2500,1,21.32075471698113,40,1.374158
2500,1,21.32075471698113,40,1.394728
2500,1,21.32075471698113,40,1.104378
2500,1,21.32075471698113,40,1.080055
2500,1,21.32075471698113,40,1.098106
2500,1,21.32075471698113,40,1.114018
2500,1,21.32075471698113,40,1.130064
2500,1,21.32075471698113,40,1.142696
2500,1,21.32075471698113,40,1.064684
2500,1,21.32075471698113,40,1.177419
2500,1,21.32075471698113,40,1.110306
2500,1,21.32075471698113,40,1.091841
2500,1,21.32075471698113,40,1.530397
2500,1,21.32075471698113,40,1.268968
2500,1,21.32075471698113,40,1.263595
2500,1,21.32075471698113,40,1.169668
2500,1,21.32075471698113,40,1.146778
2500,1,21.32075471698113,40,1.149223
2500,1,21.32075471698113,40,1.177605
2500,1,21.32075471698113,40,1.094606
2500,1,21.32075471698113,40,1.053422
3000,1,15.38888888888889,40,1.083210
3000,1,15.38888888888889,40,1.447754
3000,1,15.38888888888889,40,1.313141
3000,1,15.38888888888889,40,1.190956
3000,1,15.38888888888889,40,1.494256
3000,1,15.38888888888889,40,1.165107
3000,1,15.38888888888889,40,1.194548
3000,1,15.38888888888889,40,1.148645
3000,1,15.38888888888889,40,1.118419
3000,1,15.38888888888889,40,1.085994
3000,1,15.38888888888889,40,1.134307
3000,1,15.38888888888889,40,1.156516
3000,1,15.38888888888889,40,1.165551
3000,1,15.38888888888889,40,1.081618
3000,1,15.38888888888889,40,1.335699
3000,1,15.38888888888889,40,1.225921
3000,1,15.38888888888889,40,1.234366
3000,1,15.38888888888889,40,1.518429
3000,1,15.38888888888889,40,1.215143
3000,1,15.38888888888889,40,1.254395
3000,1,15.38888888888889,40,1.601299
3000,1,15.38888888888889,40,1.460949
3000,1,15.38888888888889,40,1.311368
3000,1,15.38888888888889,40,1.450204
3000,1,15.38888888888889,40,1.143065
3000,1,15.38888888888889,40,1.083029
3000,1,15.38888888888889,40,1.082317
3000,1,15.38888888888889,40,1.145680
3000,1,15.38888888888889,40,1.080065
3000,1,15.38888888888889,40,1.097327
